order_id,customer_id,product_name,category,quantity,unit_price,revenue,order_date,city,payment_method,store,discount
12533,4417,Phone,ELECTRONICS,6,1797.63,10785.78,2023-12-29 00:00:00,Lagos,cash,Store_B,0.07
12534,2669,Camera,electronics,4,1694.68,6778.72,2024-02-15 00:00:00,Kano,Transfer,Store_A,0.29
12535,2068,Camera,Electronics,4,213.03,852.12,2023-10-21 00:00:00,Abuja,Card,Store_D,0.1
12536,3993,Laptop,ELECTRONICS,9,840.2,7561.8,2024-11-08 00:00:00,LAGOS,Card,Store_B,0.09
12537,3104,Tablet,electronics,3,1567.73,4703.1900000000005,2023-04-02 00:00:00,Lagos,cash,Store_D,0.0
12538,4670,Camera,Electronics,3,1157.77,3473.31,2023-05-30 00:00:00,LAGOS,CARD,Store_A,0.1
12539,1033,Headphones,ELECTRONICS,3,538.31,1614.9299999999998,2024-04-26 00:00:00,lagos,Cash,Store_C,0.22
12540,1027,Camera,ELECTRONICS,5,1529.69,7648.450000000001,2022-11-18 00:00:00,Lagos,cash,Store_D,0.15
12541,4579,Printer,ELECTRONICS,7,216.38,1514.6599999999999,2022-05-17 00:00:00,lagos,Card,Store_C,0.07
12542,1219,Printer,ELECTRONICS,8,1339.2,10713.6,2024-11-10 00:00:00,LAGOS,Cash,Store_D,0.03
12543,4464,Phone,electronics,10,1145.09,11450.9,2022-03-12 00:00:00,Port Harcourt,Card,Store_C,0.18
12544,4347,Camera,Electronics,7,1739.85,12178.949999999999,2024-07-03 00:00:00,Abuja,Card,Store_B,0.15
12545,4922,Laptop,Electronics,6,1796.19,10777.14,2024-11-02 00:00:00,Lagos,Transfer,Store_A,0.23
12546,2611,Phone,electronics,4,1880.83,7523.32,2022-10-18 00:00:00,Lagos,CARD,Store_B,0.08
12547,3769,Tablet,Electronics,9,1457.05,13113.449999999999,2023-11-14 00:00:00,Port Harcourt,cash,Store_D,0.16
12548,2752,Printer,electronics,3,538.77,1616.31,2023-11-09,Lagos,cash,Store_A,0.24
12549,4718,Camera,ELECTRONICS,8,1847.97,14783.76,2035-01-01 00:00:00,Abuja,cash,Store_A,0.22
12550,4388,Headphones,ELECTRONICS,10,505.46,5054.599999999999,2022-05-25 00:00:00,Kano,cash,Store_C,0.19
12551,2042,Laptop,Electronics,7,998.59,6990.13,2022-08-08 00:00:00,lagos,Cash,Store_A,0.22
12552,2189,Headphones,electronics,2,342.0,684.0,2022-05-04 00:00:00,,Transfer,Store_D,0.04
12553,1651,Printer,electronics,3,205.51,616.53,2022-05-19 00:00:00,Lagos,Card,Store_D,0.21
12554,4742,Laptop,electronics,8,703.2,5625.6,2024-05-25 00:00:00,,Card,Store_A,0.29
12555,4072,Printer,ELECTRONICS,6,286.33,1717.98,2024-04-08 00:00:00,Kano,cash,Store_C,0.03
12556,4385,Camera,Electronics,8,1138.93,9111.44,2022-04-21 00:00:00,Lagos,CARD,Store_A,0.08
12557,2323,Printer,electronics,5,1259.23,6296.15,2022-06-11,Port Harcourt,Card,Store_A,0.01
12558,2165,Camera,ELECTRONICS,8,310.81,2486.48,16/01/2022,Kano,Cash,Store_C,0.05
12559,3326,Tablet,electronics,2,1974.64,3949.28,2022-01-15 00:00:00,LAGOS,Card,Store_D,0.25
12560,4932,Camera,ELECTRONICS,5,642.95,3214.75,2022-12-10 00:00:00,Port Harcourt,Transfer,Store_B,0.28
12561,3256,Printer,Electronics,5,912.33,4561.650000000001,2023-03-26,Lagos,Cash,Store_B,0.23
12562,4135,Printer,ELECTRONICS,7,1429.36,10005.519999999999,2022-11-05 00:00:00,Kano,Cash,Store_B,0.11
12563,4450,Printer,electronics,6,462.62,2775.7200000000003,2022-11-01 00:00:00,Kano,Cash,Store_C,0.11
12564,1865,Phone,Electronics,5,1444.87,7224.349999999999,2024-11-12 00:00:00,Kano,Transfer,Store_C,0.11
12565,1682,Headphones,electronics,8,70.08,560.64,2024-10-24 00:00:00,Lagos,Cash,Store_D,0.1
12566,2753,Headphones,electronics,3,1852.55,5557.65,2023-12-27 00:00:00,Port Harcourt,Transfer,Store_A,0.04
12567,3211,Printer,Electronics,7,1949.07,13643.49,2023-02-19 00:00:00,Lagos,cash,Store_B,0.03
12568,2385,Phone,ELECTRONICS,1,1126.24,1126.24,2024-12-30 00:00:00,lagos,Card,Store_B,0.17
12569,3654,Phone,electronics,2,1130.93,2261.86,2024-04-19 00:00:00,Port Harcourt,Transfer,Store_B,0.11
12570,1392,Camera,electronics,8,1286.28,10290.24,2024-12-19 00:00:00,Kano,CARD,Store_B,0.2
12571,1726,Laptop,Electronics,8,632.83,5062.64,2022-04-27 00:00:00,LAGOS,cash,Store_C,0.06
12572,1061,Camera,Electronics,2,430.87,861.74,2022-09-09 00:00:00,Lagos,Transfer,Store_A,0.03
12573,4075,Tablet,Electronics,10,159.33,1593.3000000000002,2022-03-02 00:00:00,Kano,cash,Store_D,0.1
12574,2183,Camera,electronics,2,193.35,386.7,2023-08-25 00:00:00,Abuja,cash,Store_A,0.05
12575,2258,Laptop,ELECTRONICS,6,1939.97,11639.82,2023-12-07 00:00:00,Kano,Cash,Store_D,0.25
12576,3645,Camera,ELECTRONICS,7,1502.38,10516.66,2035-01-01 00:00:00,lagos,Transfer,Store_D,0.03
12577,3354,Printer,Electronics,7,645.4,4517.8,10/12/2022,LAGOS,CARD,Store_D,0.08
12578,4096,Phone,Electronics,6,1977.9,11867.400000000001,2024-11-27 00:00:00,Lagos,cash,Store_C,0.13
12579,1503,Headphones,Electronics,3,1431.96,4295.88,2024-05-20 00:00:00,Port Harcourt,Transfer,Store_B,0.09
12580,3114,Camera,ELECTRONICS,2,152.12,304.24,2022-08-31 00:00:00,Lagos,Cash,Store_B,0.16
12581,1798,Tablet,electronics,3,781.51,2344.5299999999997,2023-03-05 00:00:00,Port Harcourt,cash,Store_C,0.24
12582,3281,Phone,electronics,4,184.85,739.4,2023-12-30 00:00:00,Kano,Transfer,Store_B,0.07
12583,1574,Headphones,Electronics,4,1638.72,6554.88,20/07/2024,Lagos,Transfer,Store_C,0.01
12584,2193,Printer,Electronics,1,1455.32,1455.32,2022-03-04 00:00:00,lagos,cash,Store_D,0.28
12585,2854,Laptop,ELECTRONICS,2,150.13,300.26,2022-01-14 00:00:00,Kano,Cash,Store_C,0.03
12586,2208,Headphones,Electronics,9,387.57,3488.13,2022-09-18 00:00:00,Lagos,CARD,Store_B,0.06
12587,4285,Headphones,Electronics,5,127.42,637.1,2023-06-26 00:00:00,LAGOS,Card,Store_D,0.14
12588,3259,Camera,ELECTRONICS,4,840.38,3361.52,30/10/2022,Lagos,Card,Store_B,0.2
12589,2937,Laptop,ELECTRONICS,9,186.49,1678.41,24/07/2022,Lagos,Transfer,Store_A,0.16
12590,3114,Headphones,Electronics,10,1715.12,17151.199999999997,2024-12-02 00:00:00,Port Harcourt,Card,Store_C,0.03
12591,3352,Phone,electronics,5,318.09,1590.4499999999998,2024-01-07 00:00:00,Port Harcourt,Transfer,Store_C,0.11
12592,3244,Printer,electronics,8,1614.38,12915.04,2022-09-17,lagos,cash,Store_C,0.23
12593,3164,Laptop,ELECTRONICS,8,196.84,1574.72,2023-04-16 00:00:00,Lagos,cash,Store_A,0.2
12594,2027,Printer,Electronics,3,382.64,1147.92,2022-12-25 00:00:00,LAGOS,Transfer,Store_D,0.29
12595,4494,Tablet,ELECTRONICS,6,1907.54,11445.24,2022-09-13 00:00:00,Kano,cash,Store_C,0.07
12596,4911,Printer,ELECTRONICS,1,1986.01,1986.01,2022-08-21 00:00:00,Port Harcourt,Cash,Store_C,0.02
12597,2016,Laptop,Electronics,5,117.92,589.6,2022-01-02 00:00:00,LAGOS,Transfer,Store_C,0.23
12598,3255,Headphones,electronics,2,1355.84,2711.68,2024-03-04 00:00:00,,Card,Store_B,0.11
12599,4497,Laptop,electronics,2,1658.07,3316.14,2023-06-12 00:00:00,Lagos,Cash,Store_C,0.25
12600,1979,Printer,electronics,2,1050.46,2100.92,2024-02-15 00:00:00,LAGOS,cash,Store_D,0.15
12601,1227,Tablet,Electronics,8,1959.38,15675.04,2022-05-23 00:00:00,,CARD,Store_A,0.21
12602,1712,Laptop,Electronics,6,526.2,3157.2000000000003,2023-09-19 00:00:00,lagos,Cash,Store_B,0.12
12603,1770,Tablet,ELECTRONICS,7,1329.85,9308.949999999999,2023-07-11 00:00:00,Lagos,Card,Store_D,0.26
12604,4857,Phone,Electronics,7,1201.52,8410.64,2024-01-18 00:00:00,lagos,cash,Store_B,0.25
12605,1289,Tablet,electronics,1,-1856.11,-1856.11,2024-07-15 00:00:00,Port Harcourt,CARD,Store_D,0.29
12606,1498,Phone,electronics,8,299.01,2392.08,2022-06-11 00:00:00,Abuja,cash,Store_D,0.2
12607,2404,Headphones,electronics,1,1880.07,1880.07,2023-03-13 00:00:00,LAGOS,Transfer,Store_D,0.23
12608,4150,Printer,electronics,1,1156.86,1156.86,2022-07-05 00:00:00,lagos,CARD,Store_D,0.24
12609,4512,Printer,Electronics,5,1318.13,6590.650000000001,2022-01-05 00:00:00,Port Harcourt,Cash,Store_A,0.04
12610,3618,Phone,Electronics,9,1383.0,12447.0,2035-01-01 00:00:00,Kano,cash,Store_C,0.04
12611,4353,Laptop,Electronics,8,862.91,6903.28,2022-03-11,Lagos,Transfer,Store_B,0.01
12612,4813,Headphones,ELECTRONICS,5,1710.81,8554.05,2024-07-08 00:00:00,lagos,CARD,Store_C,0.29
12613,4475,Camera,Electronics,4,783.45,3133.8,2023-01-01,Abuja,Cash,Store_D,0.16
12614,1314,Headphones,Electronics,2,1628.08,3256.16,2022-07-20 00:00:00,LAGOS,cash,Store_C,0.23
12615,3520,Laptop,electronics,5,93.1,465.5,2024-05-31 00:00:00,LAGOS,cash,Store_C,0.23
12616,3209,Laptop,ELECTRONICS,3,1288.35,3865.0499999999997,2024-09-16 00:00:00,lagos,CARD,Store_D,0.3
540,4490,Laptop,Electronics,2,928.67,1857.34,2023-08-09 00:00:00,lagos,Card,Store_C,0.14
12618,3062,Phone,Electronics,2,1616.71,3233.42,2023-10-28 00:00:00,Port Harcourt,Card,Store_C,0.1
12619,1334,Headphones,Electronics,6,1161.92,6971.52,2022-03-31 00:00:00,Kano,Cash,Store_B,0.0
12620,4484,Printer,Electronics,10,1646.23,16462.3,2023-06-05 00:00:00,Abuja,cash,Store_D,0.08
12621,4994,Phone,Electronics,3,842.24,2526.7200000000003,2023-04-05 00:00:00,lagos,Card,Store_B,0.08
12622,4578,Laptop,ELECTRONICS,6,325.25,1951.5,2022-07-07,Port Harcourt,Transfer,Store_C,0.03
12623,3967,Phone,electronics,2,768.27,1536.54,2023-05-28 00:00:00,Port Harcourt,Transfer,Store_D,0.06
12624,3872,Camera,Electronics,6,1445.17,8671.02,2023-02-23 00:00:00,lagos,CARD,Store_C,0.06
12625,4285,Printer,ELECTRONICS,3,1932.69,5798.07,2024-11-27 00:00:00,Kano,Transfer,Store_A,0.23
12626,2918,Laptop,electronics,2,98.61,197.22,2024-03-23 00:00:00,Port Harcourt,cash,Store_D,0.24
12627,4576,Printer,Electronics,2,1577.91,3155.82,2023-03-04 00:00:00,Kano,Card,Store_D,0.08
12628,4821,Headphones,Electronics,5,1607.75,8038.75,2022-02-24 00:00:00,Abuja,Card,Store_B,0.12
12629,4114,Phone,ELECTRONICS,10,1733.59,17335.899999999998,2023-01-07 00:00:00,LAGOS,Card,Store_B,0.09
12630,2087,Camera,ELECTRONICS,4,706.43,2825.72,2022-08-27 00:00:00,Lagos,Cash,Store_B,0.15
12631,2677,Printer,Electronics,5,327.42,1637.1000000000001,2024-01-06 00:00:00,Kano,Transfer,Store_D,0.18
12632,3840,Headphones,ELECTRONICS,4,1038.09,4152.36,2023-07-30 00:00:00,Abuja,Transfer,Store_D,0.28
12633,2326,Phone,Electronics,1,870.03,870.03,2022-10-16 00:00:00,Lagos,Card,Store_C,0.22
12634,4759,Camera,electronics,7,1530.53,10713.71,2023-08-01 00:00:00,LAGOS,CARD,Store_D,0.17
12635,3422,Printer,ELECTRONICS,1,304.91,304.91,2024-02-04 00:00:00,LAGOS,Transfer,Store_B,0.1
12636,4786,Tablet,electronics,6,765.29,4591.74,2022-01-09 00:00:00,lagos,Transfer,Store_A,0.09
12637,2514,Laptop,ELECTRONICS,3,1263.12,3789.3599999999997,2022-03-13 00:00:00,Lagos,cash,Store_B,0.27
12638,3465,Tablet,Electronics,9,1412.78,12715.02,2022-07-31 00:00:00,Lagos,Transfer,Store_D,0.04
12639,3583,Printer,electronics,3,617.01,1851.03,2023-08-02 00:00:00,LAGOS,cash,Store_C,0.03
12640,2307,Phone,Electronics,1,363.53,363.53,2022-01-05 00:00:00,Kano,Cash,Store_B,0.27
12641,4532,Laptop,electronics,3,260.88,782.64,2022-04-16 00:00:00,lagos,cash,Store_A,0.11
12642,4966,Tablet,electronics,8,242.68,1941.44,2024-06-28 00:00:00,lagos,CARD,Store_D,0.02
12643,3757,Printer,Electronics,4,644.38,2577.52,2022-01-04 00:00:00,LAGOS,Cash,Store_D,0.26
12644,4777,Tablet,electronics,5,941.28,4706.4,2023-12-07 00:00:00,Port Harcourt,cash,Store_B,0.14
12645,4037,Printer,Electronics,7,1646.4,11524.800000000001,2023-01-27 00:00:00,LAGOS,CARD,Store_D,0.27
12646,2514,Printer,ELECTRONICS,5,753.54,3767.7,2022-11-19 00:00:00,Port Harcourt,cash,Store_D,0.19
12647,2201,Phone,Electronics,8,146.52,1172.16,2024-11-02 00:00:00,Port Harcourt,CARD,Store_D,0.15
12648,2640,Printer,Electronics,9,1143.91,10295.19,2023-10-05 00:00:00,Kano,Cash,Store_A,0.03
12649,2909,Printer,ELECTRONICS,8,1338.33,10706.64,2024-02-17 00:00:00,lagos,cash,Store_B,0.0
12650,1630,Printer,Electronics,7,1549.83,10848.81,2023-07-04 00:00:00,LAGOS,Card,Store_A,0.21
12651,2737,Laptop,ELECTRONICS,4,1809.65,7238.6,2024-01-03,Lagos,CARD,Store_C,0.07
12652,1246,Headphones,ELECTRONICS,5,237.21,1186.05,22/12/2024,lagos,Cash,Store_A,0.24
12653,4277,Phone,Electronics,3,436.75,1310.25,2024-11-11 00:00:00,lagos,cash,Store_C,0.17
12654,4731,Phone,electronics,4,512.62,2050.48,2035-01-01 00:00:00,Kano,Transfer,Store_A,0.15
12655,2859,Camera,ELECTRONICS,6,1399.77,8398.619999999999,2023-10-27 00:00:00,,Cash,Store_B,0.29
12656,2418,Printer,ELECTRONICS,6,1296.5,7779.0,2024-01-28 00:00:00,Lagos,Cash,Store_B,0.24
12657,4911,Phone,Electronics,3,833.98,2501.94,2024-03-09 00:00:00,Port Harcourt,Transfer,Store_A,0.29
12658,4374,Phone,ELECTRONICS,3,1575.3,4725.9,2023-04-16 00:00:00,lagos,CARD,Store_C,0.15
12659,2440,Tablet,ELECTRONICS,2,1574.48,3148.96,2022-12-09 00:00:00,Lagos,cash,Store_D,0.23
12660,2896,Phone,electronics,5,669.36,3346.8,2022-06-17 00:00:00,LAGOS,Transfer,Store_B,0.27
12661,4243,Tablet,Electronics,5,1017.88,5089.4,2024-08-22 00:00:00,Kano,Cash,Store_D,0.04
12662,2524,Camera,electronics,4,1458.3,5833.2,10/04/2024,Lagos,Cash,Store_B,0.27
12663,1015,Phone,Electronics,4,1559.37,6237.48,2024-06-20 00:00:00,Port Harcourt,CARD,Store_D,0.14
12664,3141,Phone,electronics,1,819.3,819.3,2022-01-27,Abuja,Card,Store_C,0.06
12665,4550,Phone,electronics,4,701.7,2806.8,2024-11-20 00:00:00,Port Harcourt,cash,Store_C,0.03
12666,3822,Tablet,Electronics,10,1156.68,11566.800000000001,2022-12-31 00:00:00,Abuja,Cash,Store_D,0.15
12667,3270,Camera,electronics,6,920.81,5524.86,2023-01-21 00:00:00,Abuja,CARD,Store_C,0.16
12668,4388,Laptop,electronics,1,1389.2,1389.2,2023-03-20 00:00:00,lagos,Transfer,Store_A,0.05
12669,3029,Laptop,Electronics,1,636.42,636.42,2022-10-18 00:00:00,Abuja,Transfer,Store_B,0.2
12670,3660,Tablet,ELECTRONICS,5,1987.85,9939.25,2022-06-25 00:00:00,Kano,CARD,Store_B,0.13
12671,1205,Printer,Electronics,6,518.33,3109.9800000000005,2022-09-16,,CARD,Store_B,0.17
12672,3539,Camera,ELECTRONICS,9,1877.92,16901.28,30/09/2024,Kano,Cash,Store_B,0.25
12673,1048,Phone,Electronics,7,1077.9,7545.300000000001,2022-03-02 00:00:00,Kano,Card,Store_B,0.02
12674,2653,Tablet,Electronics,4,1411.44,5645.76,2022-06-21 00:00:00,lagos,Transfer,Store_C,0.14
12675,4451,Laptop,Electronics,10,1431.4,14314.0,2023-02-05 00:00:00,Abuja,Transfer,Store_C,0.24
12676,3047,Printer,Electronics,6,1102.53,6615.18,2023-11-25 00:00:00,Port Harcourt,Cash,Store_D,0.04
12677,4578,Laptop,electronics,4,1567.08,6268.32,2022-02-12 00:00:00,Lagos,CARD,Store_B,0.03
12678,1587,Printer,Electronics,3,363.03,1089.09,2024-08-23 00:00:00,LAGOS,cash,Store_D,0.15
12679,2365,Headphones,electronics,6,1286.3,7717.799999999999,2023-10-15 00:00:00,Kano,Transfer,Store_B,0.08
12680,4598,Headphones,ELECTRONICS,8,1778.45,14227.6,2024-10-29 00:00:00,Kano,Card,Store_C,0.23
12681,4756,Laptop,Electronics,6,1276.75,7660.5,2024-04-24 00:00:00,Abuja,cash,Store_A,0.3
12682,1185,Printer,electronics,5,1180.98,5904.9,2023-06-22 00:00:00,Port Harcourt,Card,Store_A,0.14
12683,3993,Laptop,electronics,8,188.36,1506.88,2023-03-22 00:00:00,Port Harcourt,Cash,Store_A,0.08
12684,4127,Laptop,ELECTRONICS,6,191.64,1149.84,2024-06-16 00:00:00,lagos,cash,Store_B,0.29
12685,1548,Printer,ELECTRONICS,8,1290.56,10324.48,2023-07-24 00:00:00,Kano,Card,Store_B,0.16
12686,2541,Printer,Electronics,9,646.82,5821.38,2023-10-11 00:00:00,lagos,cash,Store_C,0.22
12687,2727,Printer,Electronics,1,965.88,965.88,2022-09-03,Kano,Card,Store_A,0.05
12688,4715,Printer,ELECTRONICS,5,813.78,4068.8999999999996,2022-02-25 00:00:00,Abuja,Cash,Store_A,0.22
12689,1122,Camera,ELECTRONICS,6,935.17,5611.0199999999995,2022-03-22 00:00:00,Port Harcourt,CARD,Store_D,0.17
12690,3857,Printer,electronics,4,1629.94,6519.76,2022-01-22 00:00:00,LAGOS,cash,Store_C,0.27
12691,4868,Phone,ELECTRONICS,3,1916.46,5749.38,2022-09-17 00:00:00,Kano,cash,Store_D,0.25
12692,3879,Tablet,electronics,10,233.68,2336.8,2024-04-08 00:00:00,Port Harcourt,CARD,Store_A,0.1
12693,1205,Laptop,electronics,1,1158.32,1158.32,2024-12-11 00:00:00,lagos,CARD,Store_A,0.14
12694,2487,Tablet,ELECTRONICS,6,1099.61,6597.66,2023-03-09 00:00:00,LAGOS,Card,Store_B,0.28
12695,3804,Phone,ELECTRONICS,8,405.04,3240.32,2024-12-22 00:00:00,Abuja,cash,Store_B,0.2
12696,1932,Printer,Electronics,10,53.97,539.7,2022-11-02 00:00:00,lagos,Cash,Store_D,0.23
12697,3787,Printer,ELECTRONICS,5,257.01,1285.05,2022-04-25 00:00:00,Abuja,cash,Store_B,0.02
12698,4925,Laptop,Electronics,2,1145.51,2291.02,01/01/2024,lagos,Card,Store_C,0.08
12699,3324,Headphones,electronics,4,547.62,2190.48,2023-04-03 00:00:00,LAGOS,Card,Store_A,0.19
12700,4641,Headphones,electronics,2,1645.2,3290.4,13/07/2023,Lagos,cash,Store_C,0.26
12701,2096,Laptop,electronics,3,261.79,785.3700000000001,2024-01-30 00:00:00,lagos,Transfer,Store_B,0.04
12702,4593,Phone,Electronics,6,1252.12,7512.719999999999,2024-06-13 00:00:00,lagos,CARD,Store_C,0.04
12703,4280,Laptop,ELECTRONICS,7,203.91,1427.37,2022-08-04 00:00:00,lagos,cash,Store_D,0.15
12704,2537,Camera,ELECTRONICS,6,770.74,4624.4400000000005,2022-07-21 00:00:00,Kano,Transfer,Store_C,0.22
12705,1318,Printer,ELECTRONICS,7,1144.53,8011.71,2022-01-30 00:00:00,lagos,Cash,Store_B,0.1
12706,1642,Headphones,Electronics,8,1956.11,15648.88,2022-10-17 00:00:00,lagos,cash,Store_A,0.18
12707,3101,Laptop,ELECTRONICS,2,696.05,1392.1,2023-02-10 00:00:00,lagos,cash,Store_B,0.09
12708,4573,Camera,electronics,1,969.74,969.74,2022-03-09 00:00:00,Abuja,Transfer,Store_D,0.13
12709,4446,Headphones,electronics,10,1223.56,12235.599999999999,18/02/2024,Lagos,Cash,Store_B,0.25
12710,4745,Phone,ELECTRONICS,3,128.9,386.70000000000005,2023-05-24 00:00:00,Abuja,Transfer,Store_C,0.23
12711,4038,Camera,electronics,10,-619.5,-6195.0,2024-11-09 00:00:00,Kano,Cash,Store_A,0.27
12712,4621,Laptop,ELECTRONICS,10,1571.86,15718.599999999999,2022-10-02 00:00:00,Port Harcourt,cash,Store_A,0.22
12713,4964,Tablet,Electronics,6,1042.04,6252.24,2022-07-29 00:00:00,Port Harcourt,cash,Store_A,0.14
12714,3590,Headphones,electronics,7,487.9,3415.2999999999997,2024-09-16 00:00:00,Abuja,Cash,Store_B,0.09
12715,4005,Phone,electronics,7,1885.51,13198.57,2022-01-17 00:00:00,,CARD,Store_B,0.07
12716,1205,Tablet,ELECTRONICS,10,1629.58,16295.8,2024-09-27 00:00:00,LAGOS,Card,Store_C,0.05
12717,4238,Phone,electronics,1,1221.04,1221.04,2022-11-29 00:00:00,LAGOS,Transfer,Store_B,0.01
12718,1578,Headphones,electronics,3,-1898.46,-5695.38,2024-12-22 00:00:00,Abuja,Cash,Store_C,0.22
12719,1737,Headphones,electronics,8,,,2023-08-22 00:00:00,,Card,Store_C,0.13
12720,4682,Printer,electronics,5,486.78,2433.8999999999996,2022-06-15 00:00:00,lagos,cash,Store_C,0.19
12721,4209,Headphones,electronics,9,1557.99,14021.91,13/09/2023,LAGOS,Cash,Store_D,0.05
12722,1864,Printer,electronics,7,72.0,504.0,2023-08-08 00:00:00,Port Harcourt,Card,Store_A,0.22
12723,4376,Camera,ELECTRONICS,9,,,2023-01-19 00:00:00,Lagos,Transfer,Store_D,0.11
12724,4904,Camera,electronics,2,1215.23,2430.46,2022-01-12 00:00:00,Port Harcourt,Cash,Store_A,0.04
12725,4235,Printer,Electronics,7,350.38,2452.66,2023-01-21 00:00:00,lagos,Card,Store_D,0.19
12726,3063,Camera,electronics,9,1300.32,11702.88,2022-12-23 00:00:00,Kano,Card,Store_C,0.28
12727,4829,Printer,electronics,8,363.41,2907.28,2022-01-21 00:00:00,lagos,Card,Store_C,0.02
12728,1269,Camera,Electronics,2,827.32,1654.64,2024-10-31 00:00:00,Port Harcourt,cash,Store_B,0.3
12729,2007,Tablet,ELECTRONICS,4,467.14,1868.56,2022-07-02 00:00:00,lagos,Card,Store_C,0.08
12730,1144,Printer,Electronics,3,1434.34,4303.0199999999995,2022-05-19 00:00:00,Port Harcourt,Transfer,Store_B,0.23
12731,2533,Camera,electronics,1,1233.23,1233.23,2023-04-27 00:00:00,Kano,Card,Store_A,0.04
12732,1236,Printer,ELECTRONICS,3,1874.68,5624.04,2024-03-04 00:00:00,Port Harcourt,Cash,Store_C,0.13
12733,1316,Phone,ELECTRONICS,1,1467.09,1467.09,2023-01-13 00:00:00,Kano,cash,Store_D,0.26
12734,4199,Laptop,electronics,4,997.22,3988.88,2024-03-08 00:00:00,lagos,Card,Store_D,0.29
12735,2855,Tablet,ELECTRONICS,6,250.56,1503.3600000000001,2024-11-27 00:00:00,Lagos,Cash,Store_C,0.08
12736,4032,Printer,electronics,3,1636.94,4910.82,2024-12-24 00:00:00,,Card,Store_A,0.04
12737,2569,Headphones,ELECTRONICS,6,436.67,2620.02,2023-02-18 00:00:00,lagos,Transfer,Store_D,0.06
12738,1322,Phone,ELECTRONICS,4,638.26,2553.04,15/05/2023,lagos,Transfer,Store_D,0.04
12739,1400,Phone,electronics,8,1769.48,14155.84,2023-08-09 00:00:00,Kano,CARD,Store_A,0.09
12740,4429,Camera,electronics,5,1461.76,7308.8,2023-11-19 00:00:00,LAGOS,Cash,Store_A,0.16
12741,1083,Printer,ELECTRONICS,10,423.92,4239.2,2022-12-04 00:00:00,LAGOS,Transfer,Store_C,0.11
12742,1407,Printer,ELECTRONICS,9,285.21,2566.89,2023-06-04 00:00:00,,CARD,Store_D,0.04
12743,2362,Laptop,electronics,8,1739.88,13919.04,2022-01-23 00:00:00,LAGOS,cash,Store_D,0.29
12744,1295,Camera,electronics,7,574.05,4018.3499999999995,2023-05-21 00:00:00,LAGOS,CARD,Store_A,0.21
12745,2931,Tablet,Electronics,6,292.96,1757.7599999999998,2023-04-29,LAGOS,cash,Store_D,0.27
12746,1076,Laptop,ELECTRONICS,2,-731.74,-1463.48,2022-03-19 00:00:00,Abuja,Card,Store_B,0.24
12747,3978,Camera,ELECTRONICS,6,730.78,4384.68,2022-08-15 00:00:00,Port Harcourt,cash,Store_C,0.06
12748,4458,Tablet,Electronics,3,1996.23,5988.6900000000005,2024-08-23,Abuja,CARD,Store_A,0.2
12749,3377,Tablet,ELECTRONICS,2,441.27,882.54,2024-06-03 00:00:00,Abuja,Transfer,Store_B,0.24
12750,1840,Headphones,Electronics,1,-161.12,-161.12,2024-11-17 00:00:00,LAGOS,Cash,Store_D,0.24
12751,3530,Headphones,Electronics,10,1317.73,13177.3,2024-09-17 00:00:00,LAGOS,Transfer,Store_D,0.3
12752,4298,Tablet,ELECTRONICS,8,1507.36,12058.88,2022-10-25,Kano,CARD,Store_A,0.1
12753,1060,Tablet,ELECTRONICS,5,720.72,3603.6000000000004,2022-12-17 00:00:00,Port Harcourt,Transfer,Store_D,0.02
12754,1805,Laptop,ELECTRONICS,4,415.67,1662.68,2023-01-09 00:00:00,Lagos,Cash,Store_D,0.15
12755,1655,Camera,Electronics,9,356.73,3210.57,2023-12-24 00:00:00,lagos,Cash,Store_A,0.26
12756,1835,Printer,Electronics,6,1173.18,7039.08,2023-11-19 00:00:00,Abuja,CARD,Store_D,0.28
12757,3989,Camera,ELECTRONICS,10,520.18,5201.799999999999,10/07/2024,lagos,cash,Store_C,0.25
12758,2825,Camera,Electronics,6,1330.82,7984.92,2023-06-17 00:00:00,Port Harcourt,Card,Store_A,0.08
12759,2946,Phone,ELECTRONICS,5,954.25,4771.25,2022-04-11 00:00:00,Kano,CARD,Store_B,0.11
12760,2970,Printer,ELECTRONICS,4,869.71,3478.84,2024-07-09 00:00:00,Port Harcourt,Transfer,Store_B,0.26
12761,2196,Camera,electronics,2,1868.92,3737.84,2022-02-26 00:00:00,Port Harcourt,Transfer,Store_C,0.02
12762,3681,Tablet,electronics,8,679.8,5438.4,2023-07-17 00:00:00,Kano,Card,Store_D,0.17
12763,4092,Tablet,ELECTRONICS,8,,,2022-07-24 00:00:00,LAGOS,Card,Store_A,0.28
12764,2506,Tablet,Electronics,6,1858.69,11152.14,2022-05-05 00:00:00,Lagos,Transfer,Store_C,0.14
12765,3439,Printer,electronics,8,521.63,4173.04,2023-08-30 00:00:00,Port Harcourt,Cash,Store_A,0.07
12766,4686,Laptop,electronics,8,1522.54,12180.32,2022-02-01 00:00:00,lagos,Transfer,Store_D,0.23
12767,2404,Laptop,electronics,10,586.38,5863.8,2024-09-12 00:00:00,Lagos,Card,Store_C,0.13
12768,4249,Tablet,Electronics,2,786.38,1572.76,2023-05-25,LAGOS,CARD,Store_C,0.04
12769,2252,Phone,electronics,3,327.15,981.4499999999999,2022-06-16 00:00:00,LAGOS,Transfer,Store_D,0.15
